State,County,FIPS,State population age 18-64,State disability population age 18-64,State disability prevalence,State DI disabled workers,"State DI disabled workers per 1,000 persons age 18-64",State SSI recipients age 18-64,"State SSI recipients per 1,000 persons age 18-64",County population age 18-64,County disability population age 18-64,County disability prevalence,County DI disabled workers,"County DI disabled workers per 1,000 persons age 18-64",County SSI recipients age 18-64,"County SSI recipients per 1,000 persons age 18-64"
Colorado,Crowley,08025,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,3044,560,18.396846254927727,180,59.13272010512484,NA,NA
Colorado,Custer,08027,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,2142,312,14.565826330532214,170,79.36507936507937,NA,NA
Colorado,Delta,08029,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,15696,2244,14.296636085626913,1010,64.34760448521916,334,21.279306829765545
Colorado,Denver,08031,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,470743,35582,7.558689136110362,11745,24.949919595193133,6288,13.357607016992286
Colorado,Dolores,08033,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,1014,139,13.708086785009863,70,69.03353057199212,NA,NA
Colorado,Douglas,08035,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,202486,10515,5.192951611469435,2690,13.284869077368313,522,2.5779560068350404
Colorado,Eagle,08037,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,36659,1259,3.434354455931695,250,6.819607736163016,40,1.0911372377860826
Colorado,Elbert,08039,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,15892,1109,6.978353888749056,400,25.169896803423107,49,3.0833123584193305
Colorado,El Paso,08041,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,405213,47178,11.642765656580613,14860,36.672071231673215,4612,11.381668406492388
Colorado,Fremont,08043,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,19646,3240,16.49190674946554,1820,92.63972309884964,723,36.801384505751805
Colorado,Garfield,08045,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,36082,2436,6.751288731223324,820,22.726012970456186,213,5.9032204423258134
Colorado,Gilpin,08047,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,4054,353,8.707449432659102,100,24.666995559940798,NA,NA
Colorado,Grand,08049,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,9942,368,3.701468517400926,210,21.12251056125528,NA,NA
Colorado,Gunnison,08051,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,11552,707,6.120152354570637,145,12.551939058171746,NA,NA
Colorado,Hinsdale,08053,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,498,100,20.080321285140563,10,20.080321285140563,NA,NA
Colorado,Huerfano,08055,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,3420,563,16.461988304093566,350,102.3391812865497,179,52.3391812865497
Colorado,Jackson,08057,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,755,32,4.23841059602649,30,39.735099337748345,NA,NA
Colorado,Jefferson,08059,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,361437,26435,7.3138610601570955,8990,24.872937745720556,2858,7.9073254813425295
Colorado,Kiowa,08061,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,747,80,10.7095046854083,30,40.16064257028113,NA,NA
Colorado,Kit Carson,08063,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,3903,375,9.607993850883934,155,39.713041250320266,57,14.604150653343583
Colorado,Lake,08065,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,5397,581,10.765239948119326,140,25.940337224383917,NA,NA
Colorado,La Plata,08067,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,35587,2472,6.946356815691123,865,24.306628825132776,243,6.828336190181807
Colorado,Larimer,08069,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,219255,16507,7.5286766550363735,5335,24.332398348954413,1544,7.042028688057285
Colorado,Las Animas,08071,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,7905,1478,18.697027197975967,685,86.6540164452878,340,43.01075268817205
Colorado,Lincoln,08073,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,1593,163,10.232266164469554,140,87.88449466415568,NA,NA
Colorado,Logan,08075,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,13092,1382,10.55606477238008,540,41.24656278643447,245,18.713718301252673
Colorado,Mesa,08077,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,89491,10762,12.02579030293549,4045,45.20007598529461,1612,18.012984545931992
Colorado,Mineral,08079,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,495,64,12.929292929292929,15,30.303030303030305,NA,NA
Colorado,Moffat,08081,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,7780,722,9.280205655526991,325,41.77377892030849,118,15.167095115681233
Colorado,Montezuma,08083,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,14696,2248,15.296679368535656,755,51.374523679912905,244,16.603157321720197
Colorado,Montrose,08085,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,22743,3108,13.665743305632502,1050,46.16805170821792,358,15.741107153849535
Colorado,Morgan,08087,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,16342,1820,11.136947742014442,630,38.550972953126916,206,12.605556235466894
Colorado,Otero,08089,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,10417,1828,17.548238456369397,780,74.87760391667467,484,46.462513199577614
Colorado,Ouray,08091,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,2747,247,8.991627229705133,60,21.84200946487077,NA,NA
Colorado,Park,08093,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,10961,1181,10.774564364565277,460,41.96697381625764,77,7.024906486634432
Colorado,Phillips,08095,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,2414,194,8.036454018227008,90,37.28251864125932,NA,NA
Colorado,Pitkin,08097,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,11920,253,2.12248322147651,70,5.87248322147651,NA,NA
Colorado,Prowers,08099,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,6888,1085,15.752032520325205,370,53.71660859465738,220,31.939605110336817
Colorado,Pueblo,08101,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,95518,16594,17.37264180573295,6800,71.19077032601186,3638,38.08706212441634
Colorado,Rio Blanco,08103,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,3823,268,7.010201412503269,115,30.081088150667014,NA,NA
Colorado,Rio Grande,08105,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,6486,1026,15.818686401480111,490,75.54733271662042,241,37.15695343817453
Colorado,Routt,08107,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,16688,648,3.883029721955897,235,14.081975071907957,NA,NA
Colorado,Saguache,08109,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,3655,606,16.58002735978112,175,47.879616963064294,NA,NA
Colorado,San Juan,08111,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,323,30,9.287925696594428,10,30.959752321981423,NA,NA
Colorado,San Miguel,08113,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,5486,266,4.848705796573095,55,10.02551950419249,14,2.5519504192489975
Colorado,Sedgwick,08115,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,1196,190,15.88628762541806,70,58.52842809364549,NA,NA
Colorado,Summit,08117,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,21719,1257,5.787559279893181,140,6.445968967263687,NA,NA
Colorado,Teller,08119,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,14740,1630,11.058344640434193,765,51.89959294436906,146,9.905020352781548
Colorado,Washington,08121,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,2522,167,6.621728786677241,105,41.63362410785091,NA,NA
Colorado,Weld,08123,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,180503,15846,8.77880146036354,5505,30.498108064685905,1712,9.484606904040376
Colorado,Yuma,08125,3455987,300316,8.689731761143777,100040,28.946868145047997,35583,10.714763205027987,5481,451,8.22842546980478,180,32.84072249589491,44,8.027732165663199
Connecticut,Fairfield,09001,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,580700,39484,6.7993800585500255,13885,23.91079731358705,5874,10.115377992078525
Connecticut,Hartford,09003,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,549053,50132,9.13063037630247,21480,39.121906264058296,9541,17.377193094291446
Connecticut,Litchfield,09005,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,111931,9011,8.050495394484102,4645,41.49878049870009,1136,10.149109719380691
Connecticut,Middlesex,09007,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,101578,7818,7.696548465218847,3685,36.277540412294,1078,10.612534210163616
Connecticut,New Haven,09009,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,535736,46257,8.634290023444382,22355,41.72764197291203,11011,20.55303358370541
Connecticut,New London,09011,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,158777,16913,10.65204658105393,7600,47.86587478035232,2399,15.109241262903318
Connecticut,Tolland,09013,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,99926,7817,7.8227888637591825,2900,29.021475892160197,736,7.365450433320657
Connecticut,Windham,09015,2211718,186146,8.416353260225762,80565,36.42643411140118,33013,14.926405626757118,74017,8714,11.77297107421268,4015,54.24429522947431,1238,16.725887296161694
Delaware,Kent,10001,568617,56936,10.013066791882762,27075,47.61553031302265,7424,13.056239964686249,103028,13579,13.179912256862211,5830,56.58655899367162,1581,15.345343013549714
Delaware,New Castle,10003,568617,56936,10.013066791882762,27075,47.61553031302265,7424,13.056239964686249,346585,30828,8.894787714413493,14365,41.44726401892754,4237,12.224995311395473
Delaware,Sussex,10005,568617,56936,10.013066791882762,27075,47.61553031302265,7424,13.056239964686249,119004,12529,10.528217538906254,6880,57.81318275015966,1606,13.49534469429599
District of Columbia,District of Columbia,11001,473613,46270,9.769579804608403,13896,29.340410841763212,12775,26.97349946053001,473613,46270,9.769579804608403,13896,29.340410841763212,12775,26.97349946053001
Florida,Alachua,12001,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,179173,14871,8.299799634989647,5685,31.729110970961024,2573,14.360422608317101
Florida,Baker,12003,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,15072,2522,16.733014861995755,1005,66.6799363057325,325,21.56316348195329
Florida,Bay,12005,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,108810,18827,17.30263762521827,6665,61.25356125356125,2134,19.612167999264773
Florida,Bradford,12007,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,13437,2376,17.68251841929002,1045,77.77033564039593,396,29.470864032150033
Florida,Brevard,12009,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,334231,40228,12.035987086775314,20755,62.097770703495485,4909,14.687446706020687
Florida,Broward,12011,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,1189068,92477,7.77726757426825,34880,29.333898481836194,10540,8.864085149041097
Florida,Calhoun,12013,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,6926,1265,18.264510539994223,570,82.2985850418712,267,38.550389835402825
Florida,Charlotte,12015,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,83417,14011,16.79633647817591,7030,84.27538751093903,1233,14.781159715645492
Florida,Citrus,12017,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,69060,11475,16.615986099044306,7455,107.94960903562121,1996,28.90240370692152
Florida,Clay,12019,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,124653,14421,11.5689153088975,5865,47.050612500300836,1305,10.469062116435223
Florida,Collier,12021,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,186164,11676,6.271889301905846,5320,28.576953653767646,773,4.152252852323758
Florida,Columbia,12023,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,37301,6487,17.390954666094743,2870,76.94163695343288,1242,33.2966944585936
Florida,DeSoto,12027,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,20006,2097,10.48185544336699,1185,59.23223033090073,394,19.69409177246826
Florida,Dixie,12029,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,8146,1927,23.655781978885344,865,106.18708568622637,442,54.259759391112205
Florida,Duval,12031,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,574680,66490,11.56991717129533,27350,47.59170320874226,10003,17.406208672652607
Florida,Escambia,12033,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,182555,23708,12.986771110076415,12360,67.70562296294268,4410,24.15710333871984
Florida,Flagler,12035,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,56635,6950,12.27156352079103,3895,68.77372649421736,619,10.929637150172155
Florida,Franklin,12037,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,5724,1045,18.25646401118099,340,59.399021663172604,146,25.506638714185886
Florida,Gadsden,12039,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,25478,4538,17.811445168380562,1945,76.34037208572101,844,33.12661904388099
Florida,Gilchrist,12041,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,9606,1589,16.541744742869042,690,71.83010618363522,268,27.89922964813658
Florida,Glades,12043,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,6579,919,13.968688250493996,335,50.91959264325885,35,5.319957440340477
Florida,Gulf,12045,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,7934,1057,13.322409881522562,560,70.58230400806654,206,25.964204688681622
Florida,Hamilton,12047,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,6142,1187,19.32595245848258,555,90.36144578313252,239,38.9124063822859
Florida,Hardee,12049,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,14213,1126,7.922324632378808,695,48.89889537747133,250,17.589530711320624
Florida,Hendry,12051,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,23572,2456,10.41914135414899,980,41.574749703037504,343,14.551162396063127
Florida,Hernando,12053,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,97260,14885,15.304338885461648,9505,97.72774007814107,1882,19.350195352662965
Florida,Highlands,12055,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,48423,7692,15.885013320116473,3980,82.19234661214712,1082,22.34475352621688
Florida,Hillsborough,12057,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,865682,80239,9.268877024126642,36445,42.09975487534684,12817,14.805667670114431
Florida,Holmes,12059,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,10167,2196,21.599291826497492,975,95.89849513130717,510,50.16228976099144
Florida,Indian River,12061,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,77316,9556,12.35966682187387,4920,63.63495266180351,959,12.403642195664546
Florida,Jackson,12063,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,23593,3772,15.987792989446023,2245,95.15534268639003,938,39.75755520705294
Florida,Jefferson,12065,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,6549,851,12.994350282485875,495,75.5840586349061,257,39.24263246297144
Florida,Lafayette,12067,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,4122,516,12.518195050946144,185,44.88112566715187,50,12.1300339640951
Florida,Lake,12069,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,179335,22764,12.693562327487662,11795,65.77076421222851,2751,15.340006133771992
Florida,Lee,12071,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,387827,37235,9.60093031171115,18390,47.4180498005554,3698,9.535179345429793
Florida,Leon,12073,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,195995,17646,9.003290900278069,5375,27.42416898390265,2268,11.571723768463482
Florida,Levy,12075,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,22437,3691,16.45050586085484,1975,88.02424566564157,702,31.287605294825514
Florida,Liberty,12077,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,4370,822,18.810068649885583,310,70.93821510297482,122,27.917620137299775
Florida,Madison,12079,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,9520,1693,17.78361344537815,785,82.45798319327731,398,41.80672268907563
Florida,Manatee,12081,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,202866,20457,10.083996332554495,9695,47.790166908205414,1678,8.271469837232459
Florida,Marion,12083,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,176788,24529,13.87481050750051,14705,83.1787225377288,4030,22.795664864131048
Florida,Martin,12085,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,81681,8642,10.580183886093462,3425,41.93141611880364,562,6.880425068253327
Florida,Miami-Dade,12086,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,1720271,115092,6.690341231119981,43625,25.359376516839497,28210,16.398579061089794
Florida,Monroe,12087,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,46681,3923,8.403847389730297,1480,31.704547888862706,519,11.118013752918745
Florida,Nassau,12089,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,46833,6377,13.616467021117588,2450,52.313539598146605,701,14.968078064612559
Florida,Okaloosa,12091,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,113481,14756,13.003057780597633,5655,49.83213048880429,1507,13.279756082516014
Florida,Okeechobee,12093,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,21683,3000,13.835723838952173,1495,68.94802379744499,455,20.984181155744132
Florida,Orange,12095,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,866116,76179,8.795473123692439,30370,35.06458719155402,8553,9.875120653584508
Florida,Osceola,12097,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,210748,25999,12.336534629035626,12005,56.96376715318769,2550,12.099758953821626
Florida,Palm Beach,12099,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,821941,65286,7.942905877672485,25240,30.7078001949045,5791,7.0455178656375574
Florida,Pasco,12101,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,287803,36484,12.676726788810402,21505,74.72125029968416,5562,19.325719328846468
Florida,Pinellas,12103,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,564884,64526,11.42287620113156,31770,56.24163545081822,9025,15.9767315059375
Florida,Polk,12105,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,379520,47620,12.547428330522767,25255,66.5445826306914,6762,17.817242833052276
Florida,Putnam,12107,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,40031,6331,15.81524318653044,3575,89.30578801428892,1320,32.974444805275915
Florida,St. Johns,12109,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,137823,11828,8.582021868628603,4750,34.46449431517236,1080,7.836137654818136
Florida,St. Lucie,12111,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,170904,19838,11.607686186397041,10615,62.11089266488789,2280,13.340822918129476
Florida,Santa Rosa,12113,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,98027,12985,13.246350495271711,5770,58.86133412223163,1396,14.240974425413405
Florida,Sarasota,12115,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,204975,19489,9.507988779119405,10385,50.66471520917185,1861,9.079155994633492
Florida,Seminole,12117,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,289059,22770,7.877284568202339,9725,33.64365060420191,2197,7.600524460404277
Florida,Sumter,12119,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,36240,4528,12.494481236203091,3300,91.05960264900662,792,21.85430463576159
Florida,Suwannee,12121,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,24400,4101,16.807377049180328,1915,78.48360655737704,555,22.745901639344265
Florida,Taylor,12123,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,9993,2240,22.41569098368858,900,90.06304413089163,347,34.72430701491044
Florida,Union,12125,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,5337,732,13.715570545250142,440,82.44332021735057,194,36.350009368559114
Florida,Volusia,12127,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,305439,40044,13.11031007828077,19065,62.41835521986386,5106,16.716922200504847
Florida,Wakulla,12129,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,17118,2568,15.001752541184718,930,54.32877672625307,263,15.363944386026404
Florida,Walton,12131,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,37831,5398,14.268721418942137,2060,54.45269752319527,534,14.1154079987312
Florida,Washington,12133,12152482,1217071,10.014999405059806,551520,45.38332169510722,168616,13.875025694339643,12831,2066,16.101628867586314,1135,88.45764164913102,460,35.85067414854649
Georgia,Appling,13001,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,10464,1616,15.443425076452598,725,69.28516819571865,330,31.53669724770642
Georgia,Atkinson,13003,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,4921,711,14.448282869335502,315,64.01137980085349,197,40.03251371672424
Georgia,Bacon,13005,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,6014,1115,18.54007316262055,475,78.98237445959427,184,30.595277685400735
Georgia,Baker,13007,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,1821,342,18.780889621087315,120,65.89785831960461,74,40.637012630422845
Georgia,Baldwin,13009,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,28547,3782,13.24832731985848,1900,66.55690615476233,753,26.37755280765054
Georgia,Banks,13011,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,11163,1618,14.494311564991492,685,61.36343276896891,180,16.12469766191884
Georgia,Barrow,13013,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,47234,5346,11.318118304611085,2475,52.39869585468095,935,19.795062878435026
Georgia,Bartow,13015,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,63519,8075,12.712731623608683,3580,56.36108880807318,1306,20.56077709031943
Georgia,Ben Hill,13017,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,9822,1383,14.080635308491143,820,83.48605172062716,452,46.01914070454083
Georgia,Berrien,13019,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,10975,1961,17.867881548974943,835,76.08200455580865,408,37.1753986332574
Georgia,Bibb,13021,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,90210,12787,14.174703469681853,6350,70.39130916749805,4017,44.5294313269039
Georgia,Bleckley,13023,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,7668,1155,15.062597809076683,490,63.9019300991132,185,24.126238914971307
Georgia,Brantley,13025,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,11182,2691,24.06546235020569,830,74.22643534251476,344,30.763727419066356
Georgia,Brooks,13027,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,9149,1388,15.17105694611433,700,76.51109410864575,333,36.39742048311291
Georgia,Bryan,13029,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,20586,2202,10.696589915476537,900,43.71903235208394,302,14.670164189254834
Georgia,Bulloch,13031,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,50963,5889,11.555442183544924,1840,36.104624923964444,783,15.364087671447914
Georgia,Burke,13033,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,13193,1797,13.620859546729328,960,72.76586068369589,480,36.382930341847945
Georgia,Butts,13035,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,12711,1873,14.735268664935882,955,75.13177562740933,391,30.760758398237748
Georgia,Calhoun,13037,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,2539,324,12.760929499803073,235,92.55612445844821,146,57.50295391886569
Georgia,Camden,13039,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,29434,3161,10.739281103485766,1475,50.1121152408779,405,13.759597744105456
Georgia,Candler,13043,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,6147,1033,16.80494550187083,435,70.76622742801366,216,35.13909224011713
Georgia,Carroll,13045,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,72030,10332,14.34402332361516,4150,57.61488268776899,1873,26.003054282937665
Georgia,Catoosa,13047,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,39479,4865,12.323007168367992,2295,58.13217153423339,449,11.37313508447529
Georgia,Charlton,13049,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,7509,1661,22.120122519643097,485,64.5891596750566,194,25.83566387002264
Georgia,Chatham,13051,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,176875,20440,11.55618374558304,7015,39.66077738515901,3004,16.983745583038868
Georgia,Chattahoochee,13053,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,3312,289,8.725845410628018,165,49.81884057971014,61,18.417874396135264
Georgia,Chattooga,13055,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,13438,2145,15.962196755469563,1430,106.41464503646377,603,44.87274892097038
Georgia,Cherokee,13057,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,148789,12555,8.43812378603257,3705,24.901034350657643,1128,7.581205599876335
Georgia,Clarke,13059,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,89641,8258,9.212302406264989,3130,34.91705804263674,1525,17.012304637386908
Georgia,Clay,13061,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,1719,350,20.36067481093659,125,72.71669575334496,63,36.64921465968586
Georgia,Clayton,13063,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,172888,18080,10.457637314330665,8595,49.71426588311508,3111,17.99430845402804
Georgia,Clinch,13065,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,3863,583,15.091897488998187,385,99.6634739839503,226,58.50375355940979
Georgia,Cobb,13067,6288889,666095,10.59161642064282,280550,44.61042324009853,116965,18.611237167928685,476504,32057,6.727540587277336,10615,22.276832933196783,3360,7.051357386296862
